SALE_DATE,CATEGORY,SUBCATEGORY,SALES
2016-03-25,ENTERPRISE,ENTERPRISE CONSUMER,1.313194524
2016-03-26,PRO EDITION,PRO ADMIN,19.89390314
2016-03-26,PRO EDITION,PRO DEVELOPER,33.156505234
2016-03-26,PRO EDITION,PRO CONSUMER,13.262602094
2016-03-26,ENTERPRISE,ENTERPRISE ADMIN,21.136178534
2016-03-26,ENTERPRISE,ENTERPRISE DEVELOPER,28.181571379
2016-03-26,ENTERPRISE,ENTERPRISE COLLABORATOR,14.09078569
2016-03-26,ENTERPRISE,ENTERPRISE CONSUMER,7.045392845
2016-03-27,PRO EDITION,PRO ADMIN,56.856539745
2016-03-27,PRO EDITION,PRO DEVELOPER,94.760899574
2016-03-27,PRO EDITION,PRO CONSUMER,37.90435983
2016-03-27,ENTERPRISE,ENTERPRISE ADMIN,60.406948119
2016-03-27,ENTERPRISE,ENTERPRISE DEVELOPER,80.542597492
2016-03-27,ENTERPRISE,ENTERPRISE COLLABORATOR,40.271298746
2016-03-27,ENTERPRISE,ENTERPRISE CONSUMER,20.135649373
2016-03-28,PRO EDITION,PRO ADMIN,49.499327045
2016-03-28,PRO EDITION,PRO DEVELOPER,82.498878408
2016-03-28,PRO EDITION,PRO CONSUMER,32.999551363
2016-03-28,ENTERPRISE,ENTERPRISE ADMIN,52.590314046
2016-03-28,ENTERPRISE,ENTERPRISE DEVELOPER,70.120418728
2016-03-28,ENTERPRISE,ENTERPRISE COLLABORATOR,35.060209364
2016-03-28,ENTERPRISE,ENTERPRISE CONSUMER,17.530104682
2016-03-29,PRO EDITION,PRO ADMIN,2.884027378
2016-03-29,PRO EDITION,PRO DEVELOPER,4.806712297
2016-03-29,PRO EDITION,PRO CONSUMER,1.922684919
2016-03-29,ENTERPRISE,ENTERPRISE ADMIN,3.064120557
2016-03-29,ENTERPRISE,ENTERPRISE DEVELOPER,4.085494076
2016-03-29,ENTERPRISE,ENTERPRISE COLLABORATOR,2.042747038
2016-03-29,ENTERPRISE,ENTERPRISE CONSUMER,1.021373519
2016-03-30,PRO EDITION,PRO ADMIN,44.672995514
2016-03-30,PRO EDITION,PRO DEVELOPER,74.454992523
2016-03-30,PRO EDITION,PRO CONSUMER,29.781997009
2016-03-30,ENTERPRISE,ENTERPRISE ADMIN,47.462602094
2016-03-30,ENTERPRISE,ENTERPRISE DEVELOPER,63.283469458
2016-03-30,ENTERPRISE,ENTERPRISE COLLABORATOR,31.641734729
2016-03-30,ENTERPRISE,ENTERPRISE CONSUMER,15.820867365
2016-03-31,PRO EDITION,PRO ADMIN,39.493517773
2016-03-31,PRO EDITION,PRO DEVELOPER,65.822529622
2016-03-31,PRO EDITION,PRO CONSUMER,26.329011849
2016-03-31,ENTERPRISE,ENTERPRISE ADMIN,41.959691706
2016-03-31,ENTERPRISE,ENTERPRISE DEVELOPER,55.946255608
2016-03-31,ENTERPRISE,ENTERPRISE COLLABORATOR,27.973127804
2016-03-31,ENTERPRISE,ENTERPRISE CONSUMER,13.986563902
2016-04-01,PRO EDITION,PRO ADMIN,34.088551664
2016-04-01,PRO EDITION,PRO DEVELOPER,56.814252773
2016-04-01,PRO EDITION,PRO CONSUMER,22.725701109
2016-04-01,ENTERPRISE,ENTERPRISE ADMIN,38.736233329
2016-04-01,ENTERPRISE,ENTERPRISE DEVELOPER,51.648311106
2016-04-01,ENTERPRISE,ENTERPRISE COLLABORATOR,25.824155553
2016-04-01,ENTERPRISE,ENTERPRISE CONSUMER,12.912077776
2016-04-02,PRO EDITION,PRO ADMIN,27.833245045
2016-04-02,PRO EDITION,PRO DEVELOPER,46.388741742
2016-04-02,PRO EDITION,PRO CONSUMER,18.555496697
2016-04-02,ENTERPRISE,ENTERPRISE ADMIN,31.628069301
2016-04-02,ENTERPRISE,ENTERPRISE DEVELOPER,42.170759068
2016-04-02,ENTERPRISE,ENTERPRISE COLLABORATOR,21.085379534
2016-04-02,ENTERPRISE,ENTERPRISE CONSUMER,10.542689767
2016-04-03,PRO EDITION,PRO ADMIN,50.788498691
2016-04-03,PRO EDITION,PRO DEVELOPER,84.647497819
2016-04-03,PRO EDITION,PRO CONSUMER,33.858999128
2016-04-03,ENTERPRISE,ENTERPRISE ADMIN,57.71307491
2016-04-03,ENTERPRISE,ENTERPRISE DEVELOPER,76.950766546
2016-04-03,ENTERPRISE,ENTERPRISE COLLABORATOR,38.475383273
2016-04-03,ENTERPRISE,ENTERPRISE CONSUMER,19.237691637
2016-04-04,PRO EDITION,PRO ADMIN,0.3443288047
2016-04-04,PRO EDITION,PRO DEVELOPER,0.5738813411
2016-04-04,PRO EDITION,PRO CONSUMER,0.2295525365
2016-04-04,ENTERPRISE,ENTERPRISE ADMIN,0.3912750841
2016-04-04,ENTERPRISE,ENTERPRISE DEVELOPER,0.5217001122
2016-04-04,ENTERPRISE,ENTERPRISE COLLABORATOR,0.2608500561
2016-04-04,ENTERPRISE,ENTERPRISE CONSUMER,0.130425028
2016-04-05,PRO EDITION,PRO ADMIN,33.285117786
2016-04-05,PRO EDITION,PRO DEVELOPER,55.475196311
2016-04-05,PRO EDITION,PRO CONSUMER,22.190078524
2016-04-05,ENTERPRISE,ENTERPRISE ADMIN,37.823258133
2016-04-05,ENTERPRISE,ENTERPRISE DEVELOPER,50.431010844
2016-04-05,ENTERPRISE,ENTERPRISE COLLABORATOR,25.215505422
2016-04-05,ENTERPRISE,ENTERPRISE CONSUMER,12.607752711
2016-04-06,PRO EDITION,PRO ADMIN,54.920444348
2016-04-06,PRO EDITION,PRO DEVELOPER,91.534073913
2016-04-06,PRO EDITION,PRO CONSUMER,36.613629565
2016-04-06,ENTERPRISE,ENTERPRISE ADMIN,62.408375919
2016-04-06,ENTERPRISE,ENTERPRISE DEVELOPER,83.211167892
2016-04-06,ENTERPRISE,ENTERPRISE COLLABORATOR,41.605583946
2016-04-06,ENTERPRISE,ENTERPRISE CONSUMER,20.802791973
2016-04-07,PRO EDITION,PRO ADMIN,11.420238689
2016-04-07,PRO EDITION,PRO DEVELOPER,19.033731148
2016-04-07,PRO EDITION,PRO CONSUMER,7.613492459
2016-04-07,ENTERPRISE,ENTERPRISE ADMIN,12.97729029
2016-04-07,ENTERPRISE,ENTERPRISE DEVELOPER,17.303053721
2016-04-07,ENTERPRISE,ENTERPRISE COLLABORATOR,8.65152686
2016-04-07,ENTERPRISE,ENTERPRISE CONSUMER,4.32576343
2016-04-08,PRO EDITION,PRO ADMIN,38.90915493
2016-04-08,PRO EDITION,PRO DEVELOPER,64.848591549
2016-04-08,PRO EDITION,PRO CONSUMER,25.93943662
2016-04-08,ENTERPRISE,ENTERPRISE ADMIN,44.214084507
2016-04-08,ENTERPRISE,ENTERPRISE DEVELOPER,58.952112676
2016-04-08,ENTERPRISE,ENTERPRISE COLLABORATOR,29.476056338
2016-04-08,ENTERPRISE,ENTERPRISE CONSUMER,14.738028169
2016-04-09,PRO EDITION,PRO ADMIN,52.395366446
2016-04-09,PRO EDITION,PRO DEVELOPER,87.325610744
2016-04-09,PRO EDITION,PRO CONSUMER,34.930244298
2016-04-09,ENTERPRISE,ENTERPRISE ADMIN,59.539025302
2016-04-09,ENTERPRISE,ENTERPRISE DEVELOPER,79.38536707
2016-04-09,ENTERPRISE,ENTERPRISE COLLABORATOR,39.692683535
2016-04-09,ENTERPRISE,ENTERPRISE CONSUMER,19.846341767
2016-04-10,PRO EDITION,PRO ADMIN,49.468571607
2016-04-10,PRO EDITION,PRO DEVELOPER,82.447619344
2016-04-10,PRO EDITION,PRO CONSUMER,32.979047738
2016-04-10,ENTERPRISE,ENTERPRISE ADMIN,56.213187087
2016-04-10,ENTERPRISE,ENTERPRISE DEVELOPER,74.950916116
2016-04-10,ENTERPRISE,ENTERPRISE COLLABORATOR,37.475458058
2016-04-10,ENTERPRISE,ENTERPRISE CONSUMER,18.737729029
2016-04-11,PRO EDITION,PRO ADMIN,21.577938427
2016-04-11,PRO EDITION,PRO DEVELOPER,35.963230712
2016-04-11,PRO EDITION,PRO CONSUMER,14.385292285
2016-04-11,ENTERPRISE,ENTERPRISE ADMIN,24.519905272
2016-04-11,ENTERPRISE,ENTERPRISE DEVELOPER,32.69320703
2016-04-11,ENTERPRISE,ENTERPRISE COLLABORATOR,16.346603515
2016-04-11,ENTERPRISE,ENTERPRISE CONSUMER,8.173301757
2016-04-12,PRO EDITION,PRO ADMIN,14.117480992
2016-04-12,PRO EDITION,PRO DEVELOPER,23.529134987
2016-04-12,PRO EDITION,PRO CONSUMER,9.411653995
2016-04-12,ENTERPRISE,ENTERPRISE ADMIN,16.042278449
2016-04-12,ENTERPRISE,ENTERPRISE DEVELOPER,21.389704599
2016-04-12,ENTERPRISE,ENTERPRISE COLLABORATOR,10.6948523
2016-04-12,ENTERPRISE,ENTERPRISE CONSUMER,5.34742615
2016-04-13,PRO EDITION,PRO ADMIN,1.205150816
2016-04-13,PRO EDITION,PRO DEVELOPER,2.008584694
2016-04-13,PRO EDITION,PRO CONSUMER,0.8034338776
2016-04-13,ENTERPRISE,ENTERPRISE ADMIN,1.369462794
2016-04-13,ENTERPRISE,ENTERPRISE DEVELOPER,1.825950393
2016-04-13,ENTERPRISE,ENTERPRISE COLLABORATOR,0.9129751963
2016-04-13,ENTERPRISE,ENTERPRISE CONSUMER,0.4564875982
2016-04-14,PRO EDITION,PRO ADMIN,46.140059828
2016-04-14,PRO EDITION,PRO DEVELOPER,76.900099713
2016-04-14,PRO EDITION,PRO CONSUMER,30.760039885
2016-04-14,ENTERPRISE,ENTERPRISE ADMIN,52.430861274
2016-04-14,ENTERPRISE,ENTERPRISE DEVELOPER,69.907815032
2016-04-14,ENTERPRISE,ENTERPRISE COLLABORATOR,34.953907516
2016-04-14,ENTERPRISE,ENTERPRISE CONSUMER,17.476953758
2016-04-15,PRO EDITION,PRO ADMIN,35.98236009
2016-04-15,PRO EDITION,PRO DEVELOPER,59.97060015
2016-04-15,PRO EDITION,PRO CONSUMER,23.98824006
2016-04-15,ENTERPRISE,ENTERPRISE ADMIN,40.888246292
2016-04-15,ENTERPRISE,ENTERPRISE DEVELOPER,54.517661723
2016-04-15,ENTERPRISE,ENTERPRISE COLLABORATOR,27.258830861
2016-04-15,ENTERPRISE,ENTERPRISE CONSUMER,13.629415431
2016-04-16,PRO EDITION,PRO ADMIN,10.272476006
2016-04-16,PRO EDITION,PRO DEVELOPER,17.120793344
2016-04-16,PRO EDITION,PRO CONSUMER,6.848317338
2016-04-16,ENTERPRISE,ENTERPRISE ADMIN,11.67304001
2016-04-16,ENTERPRISE,ENTERPRISE DEVELOPER,15.564053347
2016-04-16,ENTERPRISE,ENTERPRISE COLLABORATOR,7.782026673
2016-04-16,ENTERPRISE,ENTERPRISE CONSUMER,3.891013337
2016-04-17,PRO EDITION,PRO ADMIN,52.510142715
2016-04-17,PRO EDITION,PRO DEVELOPER,87.516904524
2016-04-17,PRO EDITION,PRO CONSUMER,35.00676181
2016-04-17,ENTERPRISE,ENTERPRISE ADMIN,59.66945033
2016-04-17,ENTERPRISE,ENTERPRISE DEVELOPER,79.559267107
2016-04-17,ENTERPRISE,ENTERPRISE COLLABORATOR,39.779633554
2016-04-17,ENTERPRISE,ENTERPRISE CONSUMER,19.889816777
2016-04-18,PRO EDITION,PRO ADMIN,44.647968341
2016-04-18,PRO EDITION,PRO DEVELOPER,74.413280568
2016-04-18,PRO EDITION,PRO CONSUMER,29.765312227
2016-04-18,ENTERPRISE,ENTERPRISE ADMIN,50.735335909
2016-04-18,ENTERPRISE,ENTERPRISE DEVELOPER,67.647114546
2016-04-18,ENTERPRISE,ENTERPRISE COLLABORATOR,33.823557273
2016-04-18,ENTERPRISE,ENTERPRISE CONSUMER,16.911778636
2016-04-19,PRO EDITION,PRO ADMIN,57.04380531
2016-04-19,PRO EDITION,PRO DEVELOPER,95.07300885
2016-04-19,PRO EDITION,PRO CONSUMER,38.02920354
2016-04-19,ENTERPRISE,ENTERPRISE ADMIN,64.821238938
2016-04-19,ENTERPRISE,ENTERPRISE DEVELOPER,86.428318584
2016-04-19,ENTERPRISE,ENTERPRISE COLLABORATOR,43.214159292
2016-04-19,ENTERPRISE,ENTERPRISE CONSUMER,21.607079646
2016-04-20,PRO EDITION,PRO ADMIN,31.793026299
2016-04-20,PRO EDITION,PRO DEVELOPER,52.988377166
2016-04-20,PRO EDITION,PRO CONSUMER,21.195350866
2016-04-20,ENTERPRISE,ENTERPRISE ADMIN,36.127732768
2016-04-20,ENTERPRISE,ENTERPRISE DEVELOPER,48.170310358
2016-04-20,ENTERPRISE,ENTERPRISE COLLABORATOR,24.085155179
2016-04-20,ENTERPRISE,ENTERPRISE CONSUMER,12.042577589
2016-04-21,PRO EDITION,PRO ADMIN,18.019874112
2016-04-21,PRO EDITION,PRO DEVELOPER,30.03312352
2016-04-21,PRO EDITION,PRO CONSUMER,12.013249408
2016-04-21,ENTERPRISE,ENTERPRISE ADMIN,20.476729403
2016-04-21,ENTERPRISE,ENTERPRISE DEVELOPER,27.302305871
2016-04-21,ENTERPRISE,ENTERPRISE COLLABORATOR,13.651152935
2016-04-21,ENTERPRISE,ENTERPRISE CONSUMER,6.825576468
2016-04-22,PRO EDITION,PRO ADMIN,11.99412003
2016-04-22,PRO EDITION,PRO DEVELOPER,19.99020005
2016-04-22,PRO EDITION,PRO CONSUMER,7.99608002
2016-04-22,ENTERPRISE,ENTERPRISE ADMIN,13.629415431
2016-04-22,ENTERPRISE,ENTERPRISE DEVELOPER,18.172553908
2016-04-22,ENTERPRISE,ENTERPRISE COLLABORATOR,9.086276954
2016-04-22,ENTERPRISE,ENTERPRISE CONSUMER,4.543138477
2016-04-23,PRO EDITION,PRO ADMIN,26.800258631
2016-04-23,PRO EDITION,PRO DEVELOPER,44.667097719
2016-04-23,PRO EDITION,PRO CONSUMER,17.866839088
2016-04-23,ENTERPRISE,ENTERPRISE ADMIN,30.454244048
2016-04-23,ENTERPRISE,ENTERPRISE DEVELOPER,40.605658731
2016-04-23,ENTERPRISE,ENTERPRISE COLLABORATOR,20.302829366
2016-04-23,ENTERPRISE,ENTERPRISE CONSUMER,10.151414683
2016-04-24,PRO EDITION,PRO ADMIN,39.88475321
2016-04-24,PRO EDITION,PRO DEVELOPER,66.474588683
2016-04-24,PRO EDITION,PRO CONSUMER,26.589835473
2016-04-24,ENTERPRISE,ENTERPRISE ADMIN,45.322697245
2016-04-24,ENTERPRISE,ENTERPRISE DEVELOPER,60.430262994
2016-04-24,ENTERPRISE,ENTERPRISE COLLABORATOR,30.215131497
2016-04-24,ENTERPRISE,ENTERPRISE CONSUMER,15.107565748
2016-04-25,PRO EDITION,PRO ADMIN,37.359675308
2016-04-25,PRO EDITION,PRO DEVELOPER,62.266125514
2016-04-25,PRO EDITION,PRO CONSUMER,24.906450206
2016-04-25,ENTERPRISE,ENTERPRISE ADMIN,42.453346628
2016-04-25,ENTERPRISE,ENTERPRISE DEVELOPER,56.604462171
2016-04-25,ENTERPRISE,ENTERPRISE COLLABORATOR,28.302231086
2016-04-25,ENTERPRISE,ENTERPRISE CONSUMER,14.151115543
2016-04-26,PRO EDITION,PRO ADMIN,44.590580207
2016-04-26,PRO EDITION,PRO DEVELOPER,74.317633678
2016-04-26,PRO EDITION,PRO CONSUMER,29.727053471
2016-04-26,ENTERPRISE,ENTERPRISE ADMIN,50.670123395
2016-04-26,ENTERPRISE,ENTERPRISE DEVELOPER,67.560164527
2016-04-26,ENTERPRISE,ENTERPRISE COLLABORATOR,33.780082263
2016-04-26,ENTERPRISE,ENTERPRISE CONSUMER,16.890041132
2016-04-27,PRO EDITION,PRO ADMIN,46.140059828
2016-04-27,PRO EDITION,PRO DEVELOPER,76.900099713
2016-04-27,PRO EDITION,PRO CONSUMER,30.760039885
2016-04-27,ENTERPRISE,ENTERPRISE ADMIN,52.430861274
2016-04-27,ENTERPRISE,ENTERPRISE DEVELOPER,69.907815032
2016-04-27,ENTERPRISE,ENTERPRISE COLLABORATOR,34.953907516
2016-04-27,ENTERPRISE,ENTERPRISE CONSUMER,17.476953758
2016-04-28,PRO EDITION,PRO ADMIN,2.410301633
2016-04-28,PRO EDITION,PRO DEVELOPER,4.017169388
2016-04-28,PRO EDITION,PRO CONSUMER,1.606867755
2016-04-28,ENTERPRISE,ENTERPRISE ADMIN,2.738925589
2016-04-28,ENTERPRISE,ENTERPRISE DEVELOPER,3.651900785
2016-04-28,ENTERPRISE,ENTERPRISE COLLABORATOR,1.825950393
2016-04-28,ENTERPRISE,ENTERPRISE CONSUMER,0.9129751963
2016-04-29,PRO EDITION,PRO ADMIN,12.051508164
2016-04-29,PRO EDITION,PRO DEVELOPER,20.08584694
2016-04-29,PRO EDITION,PRO CONSUMER,8.034338776
2016-04-29,ENTERPRISE,ENTERPRISE ADMIN,13.694627945
2016-04-29,ENTERPRISE,ENTERPRISE DEVELOPER,18.259503926
2016-04-29,ENTERPRISE,ENTERPRISE COLLABORATOR,9.129751963
2016-04-29,ENTERPRISE,ENTERPRISE CONSUMER,4.564875982
2016-04-30,PRO EDITION,PRO ADMIN,12.854942042
2016-04-30,PRO EDITION,PRO DEVELOPER,21.424903403
2016-04-30,PRO EDITION,PRO CONSUMER,8.569961361
2016-04-30,ENTERPRISE,ENTERPRISE ADMIN,14.607603141
2016-04-30,ENTERPRISE,ENTERPRISE DEVELOPER,19.476804188
2016-04-30,ENTERPRISE,ENTERPRISE COLLABORATOR,9.738402094
2016-04-30,ENTERPRISE,ENTERPRISE CONSUMER,4.869201047
2016-05-01,PRO EDITION,PRO ADMIN,51.146589013
2016-05-01,PRO EDITION,PRO DEVELOPER,85.244315022
2016-05-01,PRO EDITION,PRO CONSUMER,34.097726009
2016-05-01,ENTERPRISE,ENTERPRISE ADMIN,61.901291479
2016-05-01,ENTERPRISE,ENTERPRISE DEVELOPER,82.535055305
2016-05-01,ENTERPRISE,ENTERPRISE COLLABORATOR,41.267527652
2016-05-01,ENTERPRISE,ENTERPRISE CONSUMER,20.633763826
2016-05-02,PRO EDITION,PRO ADMIN,43.710382809
2016-05-02,PRO EDITION,PRO DEVELOPER,72.850638015
2016-05-02,PRO EDITION,PRO CONSUMER,29.140255206
2016-05-02,ENTERPRISE,ENTERPRISE ADMIN,52.90145832
2016-05-02,ENTERPRISE,ENTERPRISE DEVELOPER,70.535277761
2016-05-02,ENTERPRISE,ENTERPRISE COLLABORATOR,35.26763888
2016-05-02,ENTERPRISE,ENTERPRISE CONSUMER,17.63381944
2016-05-03,PRO EDITION,PRO ADMIN,31.558533646
2016-05-03,PRO EDITION,PRO DEVELOPER,52.597556077
2016-05-03,PRO EDITION,PRO CONSUMER,21.039022431
2016-05-03,ENTERPRISE,ENTERPRISE ADMIN,38.194413891
2016-05-03,ENTERPRISE,ENTERPRISE DEVELOPER,50.925885188
2016-05-03,ENTERPRISE,ENTERPRISE COLLABORATOR,25.462942594
2016-05-03,ENTERPRISE,ENTERPRISE CONSUMER,12.731471297
2016-05-04,PRO EDITION,PRO ADMIN,0.241827844
2016-05-04,PRO EDITION,PRO DEVELOPER,0.4030464067
2016-05-04,PRO EDITION,PRO CONSUMER,0.1612185627
2016-05-04,ENTERPRISE,ENTERPRISE ADMIN,0.2926775011
2016-05-04,ENTERPRISE,ENTERPRISE DEVELOPER,0.3902366681
2016-05-04,ENTERPRISE,ENTERPRISE COLLABORATOR,0.1951183341
2016-05-04,ENTERPRISE,ENTERPRISE CONSUMER,0.09755916703
2016-05-05,PRO EDITION,PRO ADMIN,0.4836556881
2016-05-05,PRO EDITION,PRO DEVELOPER,0.8060928134
2016-05-05,PRO EDITION,PRO CONSUMER,0.3224371254
2016-05-05,ENTERPRISE,ENTERPRISE ADMIN,0.5853550022
2016-05-05,ENTERPRISE,ENTERPRISE DEVELOPER,0.7804733362
2016-05-05,ENTERPRISE,ENTERPRISE COLLABORATOR,0.3902366681
2016-05-05,ENTERPRISE,ENTERPRISE CONSUMER,0.1951183341
2016-05-06,PRO EDITION,PRO ADMIN,40.808448681
2016-05-06,PRO EDITION,PRO DEVELOPER,68.014081135
2016-05-06,PRO EDITION,PRO CONSUMER,27.205632454
2016-05-06,ENTERPRISE,ENTERPRISE ADMIN,49.389328307
2016-05-06,ENTERPRISE,ENTERPRISE DEVELOPER,65.852437743
2016-05-06,ENTERPRISE,ENTERPRISE COLLABORATOR,32.926218872
2016-05-06,ENTERPRISE,ENTERPRISE CONSUMER,16.463109436
2016-05-07,PRO EDITION,PRO ADMIN,39.297024656
2016-05-07,PRO EDITION,PRO DEVELOPER,65.495041093
2016-05-07,PRO EDITION,PRO CONSUMER,26.198016437
2016-05-07,ENTERPRISE,ENTERPRISE ADMIN,47.560093926
2016-05-07,ENTERPRISE,ENTERPRISE DEVELOPER,63.413458568
2016-05-07,ENTERPRISE,ENTERPRISE COLLABORATOR,31.706729284
2016-05-07,ENTERPRISE,ENTERPRISE CONSUMER,15.853364642
2016-05-08,PRO EDITION,PRO ADMIN,54.290350986
2016-05-08,PRO EDITION,PRO DEVELOPER,90.483918309
2016-05-08,PRO EDITION,PRO CONSUMER,36.193567324
2016-05-08,ENTERPRISE,ENTERPRISE ADMIN,65.706098993
2016-05-08,ENTERPRISE,ENTERPRISE DEVELOPER,87.60813199
2016-05-08,ENTERPRISE,ENTERPRISE COLLABORATOR,43.804065995
2016-05-08,ENTERPRISE,ENTERPRISE CONSUMER,21.902032998
2016-05-09,PRO EDITION,PRO ADMIN,21.159936353
2016-05-09,PRO EDITION,PRO DEVELOPER,35.266560588
2016-05-09,PRO EDITION,PRO CONSUMER,14.106624235
2016-05-09,ENTERPRISE,ENTERPRISE ADMIN,25.609281345
2016-05-09,ENTERPRISE,ENTERPRISE DEVELOPER,34.145708459
2016-05-09,ENTERPRISE,ENTERPRISE COLLABORATOR,17.07285423
2016-05-09,ENTERPRISE,ENTERPRISE CONSUMER,8.536427115
2016-05-10,PRO EDITION,PRO ADMIN,16.746578199
2016-05-10,PRO EDITION,PRO DEVELOPER,27.910963666
2016-05-10,PRO EDITION,PRO CONSUMER,11.164385466
2016-05-10,ENTERPRISE,ENTERPRISE ADMIN,20.26791695
2016-05-10,ENTERPRISE,ENTERPRISE DEVELOPER,27.023889267
2016-05-10,ENTERPRISE,ENTERPRISE COLLABORATOR,13.511944633
2016-05-10,ENTERPRISE,ENTERPRISE CONSUMER,6.755972317
2016-05-11,PRO EDITION,PRO ADMIN,43.045356238
2016-05-11,PRO EDITION,PRO DEVELOPER,71.742260397
2016-05-11,PRO EDITION,PRO CONSUMER,28.696904159
2016-05-11,ENTERPRISE,ENTERPRISE ADMIN,52.096595192
2016-05-11,ENTERPRISE,ENTERPRISE DEVELOPER,69.462126923
2016-05-11,ENTERPRISE,ENTERPRISE COLLABORATOR,34.731063462
2016-05-11,ENTERPRISE,ENTERPRISE CONSUMER,17.365531731
2016-05-12,PRO EDITION,PRO ADMIN,34.581381697
2016-05-12,PRO EDITION,PRO DEVELOPER,57.635636161
2016-05-12,PRO EDITION,PRO CONSUMER,23.054254465
2016-05-12,ENTERPRISE,ENTERPRISE ADMIN,41.852882655
2016-05-12,ENTERPRISE,ENTERPRISE DEVELOPER,55.80384354
2016-05-12,ENTERPRISE,ENTERPRISE COLLABORATOR,27.90192177
2016-05-12,ENTERPRISE,ENTERPRISE CONSUMER,13.950960885
2016-05-13,PRO EDITION,PRO ADMIN,31.498076685
2016-05-13,PRO EDITION,PRO DEVELOPER,52.496794476
2016-05-13,PRO EDITION,PRO CONSUMER,20.99871779
2016-05-13,ENTERPRISE,ENTERPRISE ADMIN,38.121244516
2016-05-13,ENTERPRISE,ENTERPRISE DEVELOPER,50.828326021
2016-05-13,ENTERPRISE,ENTERPRISE COLLABORATOR,25.414163011
2016-05-13,ENTERPRISE,ENTERPRISE CONSUMER,12.707081505
2016-05-14,PRO EDITION,PRO ADMIN,3.687874622
2016-05-14,PRO EDITION,PRO DEVELOPER,6.146457703
2016-05-14,PRO EDITION,PRO CONSUMER,2.458583081
2016-05-14,ENTERPRISE,ENTERPRISE ADMIN,4.463331891
2016-05-14,ENTERPRISE,ENTERPRISE DEVELOPER,5.951109189
2016-05-14,ENTERPRISE,ENTERPRISE COLLABORATOR,2.975554594
2016-05-14,ENTERPRISE,ENTERPRISE CONSUMER,1.487777297
2016-05-15,PRO EDITION,PRO ADMIN,41.231647408
2016-05-15,PRO EDITION,PRO DEVELOPER,68.719412346
2016-05-15,PRO EDITION,PRO CONSUMER,27.487764939
2016-05-15,ENTERPRISE,ENTERPRISE ADMIN,49.901513934
2016-05-15,ENTERPRISE,ENTERPRISE DEVELOPER,66.535351913
2016-05-15,ENTERPRISE,ENTERPRISE COLLABORATOR,33.267675956
2016-05-15,ENTERPRISE,ENTERPRISE CONSUMER,16.633837978
2016-05-16,PRO EDITION,PRO ADMIN,38.208799357
2016-05-16,PRO EDITION,PRO DEVELOPER,63.681332262
2016-05-16,PRO EDITION,PRO CONSUMER,25.472532905
2016-05-16,ENTERPRISE,ENTERPRISE ADMIN,46.243045171
2016-05-16,ENTERPRISE,ENTERPRISE DEVELOPER,61.657393561
2016-05-16,ENTERPRISE,ENTERPRISE COLLABORATOR,30.828696781
2016-05-16,ENTERPRISE,ENTERPRISE CONSUMER,15.41434839
2016-05-17,PRO EDITION,PRO ADMIN,14.328299759
2016-05-17,PRO EDITION,PRO DEVELOPER,23.880499598
2016-05-17,PRO EDITION,PRO CONSUMER,9.552199839
2016-05-17,ENTERPRISE,ENTERPRISE ADMIN,17.341141939
2016-05-17,ENTERPRISE,ENTERPRISE DEVELOPER,23.121522585
2016-05-17,ENTERPRISE,ENTERPRISE COLLABORATOR,11.560761293
2016-05-17,ENTERPRISE,ENTERPRISE CONSUMER,5.780380646
2016-05-18,PRO EDITION,PRO ADMIN,25.875579312
2016-05-18,PRO EDITION,PRO DEVELOPER,43.125965519
2016-05-18,PRO EDITION,PRO CONSUMER,17.250386208
2016-05-18,ENTERPRISE,ENTERPRISE ADMIN,31.316492616
2016-05-18,ENTERPRISE,ENTERPRISE DEVELOPER,41.755323488
2016-05-18,ENTERPRISE,ENTERPRISE COLLABORATOR,20.877661744
2016-05-18,ENTERPRISE,ENTERPRISE CONSUMER,10.438830872
2016-05-19,PRO EDITION,PRO ADMIN,24.182784403
2016-05-19,PRO EDITION,PRO DEVELOPER,40.304640672
2016-05-19,PRO EDITION,PRO CONSUMER,16.121856269
2016-05-19,ENTERPRISE,ENTERPRISE ADMIN,29.267750108
2016-05-19,ENTERPRISE,ENTERPRISE DEVELOPER,39.023666811
2016-05-19,ENTERPRISE,ENTERPRISE COLLABORATOR,19.511833405
2016-05-19,ENTERPRISE,ENTERPRISE CONSUMER,9.755916703
2016-05-20,PRO EDITION,PRO ADMIN,58.522338256
2016-05-20,PRO EDITION,PRO DEVELOPER,97.537230427
2016-05-20,PRO EDITION,PRO CONSUMER,39.014892171
2016-05-20,ENTERPRISE,ENTERPRISE ADMIN,70.827955262
2016-05-20,ENTERPRISE,ENTERPRISE DEVELOPER,94.437273682
2016-05-20,ENTERPRISE,ENTERPRISE COLLABORATOR,47.218636841
2016-05-20,ENTERPRISE,ENTERPRISE CONSUMER,23.609318421
2016-05-21,PRO EDITION,PRO ADMIN,47.760999197
2016-05-21,PRO EDITION,PRO DEVELOPER,79.601665328
2016-05-21,PRO EDITION,PRO CONSUMER,31.840666131
2016-05-21,ENTERPRISE,ENTERPRISE ADMIN,57.803806464
2016-05-21,ENTERPRISE,ENTERPRISE DEVELOPER,77.071741951
2016-05-21,ENTERPRISE,ENTERPRISE COLLABORATOR,38.535870976
2016-05-21,ENTERPRISE,ENTERPRISE CONSUMER,19.267935488
2016-05-22,PRO EDITION,PRO ADMIN,55.620404128
